field_id	title	availability	stability	private	value_type	base_type	item_type	strata	instanced	arrayed	sexed	units	main_category	encoding_id	instance_id	instance_min	instance_max	array_min	array_max	notes	debut	version	num_participants	item_count	showcase_order	tier
30042	Mean corpuscular volume acquisition time	0	0	0	61	0	0	2	1	0	0		9081	0	2	0	2	0	0	Original collection time of sample used for "Mean Corpuscular Volume" assay (blood sample obtained from UK Biobank assessment centre visit).	2012-01-05	2016-02-23	479325	503420	0	0
30043	Mean corpuscular volume device ID	0	0	0	41	0	0	2	1	0	0		9081	0	2	0	2	0	0	Identifier for device used to measure Mean corpuscular volume	2012-01-05	2016-02-23	479325	503420	0	0
30044	Mean corpuscular volume acquisition route	0	0	0	21	11	0	2	1	0	0		9081	2226	2	0	2	0	0	Route whereby data for Mean corpuscular volume was transferred from analyser device to UK Biobank core LIMS database.	2012-01-05	2016-02-22	479325	503420	0	0
30050	Mean corpuscular haemoglobin	0	0	0	31	0	0	0	1	0	0	picograms	100081	0	2	0	2	0	0	Result of "Mean Corpuscular Haemoglobin" assay, performed on blood sample, obtained from UK Biobank assessment centre visit.	2012-01-05	2016-03-22	479322	503416	0	0
30051	Mean corpuscular haemoglobin freeze-thaw cycles	0	0	0	11	0	0	2	1	0	0		9081	0	2	0	0	0	0	Number of freeze-thaw cycles sample went through before "Mean Corpuscular Haemoglobin" assay was performed (blood sample obtained from UK Biobank assessment centre visit).	2012-01-05	2012-03-22	474870	474870	0	0
30052	Mean corpuscular haemoglobin acquisition time	0	0	0	61	0	0	2	1	0	0		9081	0	2	0	2	0	0	Original collection time of sample used for "Mean Corpuscular Haemoglobin" assay (blood sample obtained from UK Biobank assessment centre visit).	2012-01-05	2016-02-23	479322	503416	0	0
30053	Mean corpuscular haemoglobin device ID	0	0	0	41	0	0	2	1	0	0		9081	0	2	0	2	0	0	Identifier for device used to measure Mean corpuscular haemoglobin	2012-01-05	2016-02-23	479322	503416	0	0
30054	Mean corpuscular haemoglobin acquisition route	0	0	0	21	11	0	2	1	0	0		9081	2226	2	0	2	0	0	Route whereby data for Mean corpuscular haemoglobin was transferred from analyser device to UK Biobank core LIMS database.	2012-01-05	2016-02-22	479322	503416	0	0
30060	Mean corpuscular haemoglobin concentration	0	0	0	31	0	0	0	1	0	0	grams/decilitre	100081	0	2	0	2	0	0	Result of "Mean Corpuscular Haemoglobin Concentration" assay, performed on blood sample, obtained from UK Biobank assessment centre visit. Mean Corpuscular Haemoglobin Concentration (g/dL) is the average weight of haemoglobin in a measured dilution, computed by the formula: (haemoglobin/haematocrit) x 100.	2012-01-05	2016-03-22	479319	503412	0	0
30061	Mean corpuscular haemoglobin concentration freeze-thaw cycles	0	0	0	11	0	0	2	1	0	0		9081	0	2	0	0	0	0	Number of freeze-thaw cycles sample went through before "Mean Corpuscular Haemoglobin Concentration" assay was performed (blood sample obtained from UK Biobank assessment centre visit).	2012-01-05	2012-03-22	474866	474866	0	0
30062	Mean corpuscular haemoglobin concentration acquisition time	0	0	0	61	0	0	2	1	0	0		9081	0	2	0	2	0	0	Original collection time of sample used for "Mean Corpuscular Haemoglobin Concentration" assay (blood sample obtained from UK Biobank assessment centre visit).	2012-01-05	2016-02-23	479319	503412	0	0
30063	Mean corpuscular haemoglobin concentration device ID	0	0	0	41	0	0	2	1	0	0		9081	0	2	0	2	0	0	Identifier for device used to measure Mean corpuscular haemoglobin concentration	2012-01-05	2016-02-23	479319	503412	0	0
30064	Mean corpuscular haemoglobin concentration acquisition route	0	0	0	21	11	0	2	1	0	0		9081	2226	2	0	2	0	0	Route whereby data for Mean corpuscular haemoglobin concentration was transferred from analyser device to UK Biobank core LIMS database.	2012-01-05	2016-02-22	479319	503412	0	0
30070	Red blood cell (erythrocyte) distribution width	0	0	0	31	0	0	0	1	0	0	percent	100081	0	2	0	2	0	0	Result of "Red Distribution Width" assay, performed on blood sample, obtained from UK Biobank assessment centre visit. Red blood cell Distribution Width is the size distribution spread of the erythrocyte population derived from the red blood cell histogram. It is the coefficient of variation (CV) expressed in % of the red blood cell size distribution.	2012-01-05	2016-02-23	479325	503420	0	0
30071	Red blood cell (erythrocyte) distribution width freeze-thaw cycles	0	0	0	11	0	0	2	1	0	0		9081	0	2	0	0	0	0	Number of freeze-thaw cycles sample went through before "Red Distribution Width" assay was performed (blood sample obtained from UK Biobank assessment centre visit).	2012-01-05	2012-03-22	474871	474871	0	0
30072	Red blood cell (erythrocyte) distribution width acquisition time	0	0	0	61	0	0	2	1	0	0		9081	0	2	0	2	0	0	Original collection time of sample used for "Red Distribution Width" assay (blood sample obtained from UK Biobank assessment centre visit).	2012-01-05	2016-02-23	479325	503420	0	0
30073	Red blood cell (erythrocyte) distribution width device ID	0	0	0	41	0	0	2	1	0	0		9081	0	2	0	2	0	0	Identifier for device used to measure Red blood cell (erythrocyte) distribution width	2012-01-05	2016-02-23	479325	503420	0	0
30074	Red blood cell (erythrocyte) distribution width acquisition route	0	0	0	21	11	0	2	1	0	0		9081	2226	2	0	2	0	0	Route whereby data for Red blood cell (erythrocyte) distribution width was transferred from analyser device to UK Biobank core LIMS database.	2012-01-05	2016-02-22	479325	503420	0	0
30080	Platelet count	0	0	0	31	0	0	0	1	0	0	10^9 cells/Litre	100081	0	2	0	2	0	0	Result of "Platelet Count" assay, performed on blood sample, obtained from UK Biobank assessment centre visit. Platelet count is the number of thrombocytes derived from the platelet histogram.	2012-01-05	2016-02-23	479322	503419	0	0
30081	Platelet count freeze-thaw cycles	0	0	0	11	0	0	2	1	0	0		9081	0	2	0	0	0	0	Number of freeze-thaw cycles sample went through before "Platelet Count" assay was performed (blood sample obtained from UK Biobank assessment centre visit).	2012-01-05	2012-03-22	474870	474870	0	0
30082	Platelet count acquisition time	0	0	0	61	0	0	2	1	0	0		9081	0	2	0	2	0	0	Original collection time of sample used for "Platelet Count" assay (blood sample obtained from UK Biobank assessment centre visit).	2012-01-05	2016-02-23	479322	503419	0	0
30083	Platelet count device ID	0	0	0	41	0	0	2	1	0	0		9081	0	2	0	2	0	0	Identifier for device used to measure Platelet count	2012-01-05	2016-02-23	479322	503419	0	0
30084	Platelet count acquisition route	0	0	0	21	11	0	2	1	0	0		9081	2226	2	0	2	0	0	Route whereby data for Platelet count was transferred from analyser device to UK Biobank core LIMS database.	2012-01-05	2016-02-22	479322	503419	0	0
30090	Platelet crit	0	0	0	31	0	0	0	1	0	0	percent	100081	0	2	0	2	0	0	Result of "Platelet Crit" assay, performed on blood sample, obtained from UK Biobank assessment centre visit. Platelet Crit is a computed value that represents the platelet packed cell volume.	2012-01-05	2016-02-23	479108	497745	0	0
30091	Platelet crit freeze-thaw cycles	0	0	0	11	0	0	2	1	0	0		9081	0	2	0	0	0	0	Number of freeze-thaw cycles sample went through before "Platelet Crit" assay was performed (blood sample obtained from UK Biobank assessment centre visit).	2012-01-05	2012-03-22	474866	474866	0	0
30092	Platelet crit acquisition time	0	0	0	61	0	0	2	1	0	0		9081	0	2	0	2	0	0	Original collection time of sample used for "Platelet Crit" assay (blood sample obtained from UK Biobank assessment centre visit).	2012-01-05	2016-02-23	479108	497745	0	0
30093	Platelet crit device ID	0	0	0	41	0	0	2	1	0	0		9081	0	2	0	2	0	0	Identifier for device used to measure Platelet crit	2012-01-05	2016-02-23	479108	497745	0	0
30094	Platelet crit acquisition route	0	0	0	21	11	0	2	1	0	0		9081	2226	2	0	2	0	0	Route whereby data for Platelet crit was transferred from analyser device to UK Biobank core LIMS database.	2012-01-05	2016-02-22	479108	497745	0	0
30100	Mean platelet (thrombocyte) volume	0	0	0	31	0	0	0	1	0	0	femtolitres	100081	0	2	0	2	0	0	Result of "Mean Platelet Volume" assay, performed on blood sample, obtained from UK Biobank assessment centre visit. Mean Platelet Volume is the average volume of individual platelets derived from the platelet histogram.	2012-01-05	2016-02-23	479317	503412	0	0
30101	Mean platelet (thrombocyte) volume freeze-thaw cycles	0	0	0	11	0	0	2	1	0	0		9081	0	2	0	0	0	0	Number of freeze-thaw cycles sample went through before "Mean Platelet Volume" assay was performed (blood sample obtained from UK Biobank assessment centre visit).	2012-01-05	2012-03-22	474865	474865	0	0
30102	Mean platelet (thrombocyte) volume acquisition time	0	0	0	61	0	0	2	1	0	0		9081	0	2	0	2	0	0	Original collection time of sample used for "Mean Platelet Volume" assay (blood sample obtained from UK Biobank assessment centre visit).	2012-01-05	2016-02-23	479317	503412	0	0
30103	Mean platelet (thrombocyte) volume device ID	0	0	0	41	0	0	2	1	0	0		9081	0	2	0	2	0	0	Identifier for device used to measure Mean platelet (thrombocyte) volume	2012-01-05	2016-02-23	479317	503412	0	0
30104	Mean platelet (thrombocyte) volume acquisition route	0	0	0	21	11	0	2	1	0	0		9081	2226	2	0	2	0	0	Route whereby data for Mean platelet (thrombocyte) volume was transferred from analyser device to UK Biobank core LIMS database.	2012-01-05	2016-02-22	479317	503412	0	0
30110	Platelet distribution width	0	0	0	31	0	0	0	1	0	0	percent	100081	0	2	0	2	0	0	Result of "Platelet Distribution Width" assay, performed on blood sample, obtained from UK Biobank assessment centre visit. Platelet Distribution Width is the coefficient of variation of platelet size.	2012-01-05	2016-02-23	479107	497744	0	0
30111	Platelet distribution width freeze-thaw cycles	0	0	0	11	0	0	2	1	0	0		9081	0	2	0	0	0	0	Number of freeze-thaw cycles sample went through before "Platelet Distribution Width" assay was performed (blood sample obtained from UK Biobank assessment centre visit).	2012-01-05	2012-03-22	474865	474865	0	0
30112	Platelet distribution width acquisition time	0	0	0	61	0	0	2	1	0	0		9081	0	2	0	2	0	0	Original collection time of sample used for "Platelet Distribution Width" assay (blood sample obtained from UK Biobank assessment centre visit).	2012-01-05	2016-02-23	479107	497744	0	0
30113	Platelet distribution width device ID	0	0	0	41	0	0	2	1	0	0		9081	0	2	0	2	0	0	Identifier for device used to measure Platelet distribution width	2012-01-05	2016-02-23	479107	497744	0	0
30114	Platelet distribution width acquisition route	0	0	0	21	11	0	2	1	0	0		9081	2226	2	0	2	0	0	Route whereby data for Platelet distribution width was transferred from analyser device to UK Biobank core LIMS database.	2012-01-05	2016-02-22	479107	497744	0	0
30120	Lymphocyte count	0	0	0	31	0	0	0	1	0	0	10^9 cells/Litre	100081	0	2	0	2	0	0	Result of "Lymphocytes Number" assay, performed on blood sample, obtained from UK Biobank assessment centre visit. Lymphocyte count is the proportion of ( lymphoctyes / 100 ) x white blood cell count	2012-01-05	2016-03-22	478458	502514	0	0
30121	Lymphocyte count freeze-thaw cycles	0	0	0	11	0	0	2	1	0	0		9081	0	2	0	0	0	0	Number of freeze-thaw cycles sample went through before "Lymphocytes Number" assay was performed (blood sample obtained from UK Biobank assessment centre visit).	2012-01-05	2012-03-22	473986	473986	0	0
30122	Lymphocyte count acquisition time	0	0	0	61	0	0	2	1	0	0		9081	0	2	0	2	0	0	Original collection time of sample used for "Lymphocytes Number" assay (blood sample obtained from UK Biobank assessment centre visit).	2012-01-05	2016-02-23	478458	502514	0	0
30123	Lymphocyte count device ID	0	0	0	41	0	0	2	1	0	0		9081	0	2	0	2	0	0	Identifier for device used to measure Lymphocyte count	2012-01-05	2016-02-23	478458	502514	0	0
30124	Lymphocyte count acquisition route	0	0	0	21	11	0	2	1	0	0		9081	2226	2	0	2	0	0	Route whereby data for Lymphocyte count was transferred from analyser device to UK Biobank core LIMS database.	2012-01-05	2016-02-22	478458	502514	0	0
30130	Monocyte count	0	0	0	31	0	0	0	1	0	0	10^9 cells/Litre	100081	0	2	0	2	0	0	Result of "Monocytes Number" assay, performed on blood sample, obtained from UK Biobank assessment centre visit. Monocyte count is the proportion of ( monoctyes / 100 ) x white blood cell count.	2012-01-05	2016-03-22	478458	502514	0	0
30131	Monocyte count freeze-thaw cycles	0	0	0	11	0	0	2	1	0	0		9081	0	2	0	0	0	0	Number of freeze-thaw cycles sample went through before "Monocytes Number" assay was performed (blood sample obtained from UK Biobank assessment centre visit).	2012-01-05	2012-03-22	473980	473980	0	0
30132	Monocyte count acquisition time	0	0	0	61	0	0	2	1	0	0		9081	0	2	0	2	0	0	Original collection time of sample used for "Monocytes Number" assay (blood sample obtained from UK Biobank assessment centre visit).	2012-01-05	2016-02-23	478458	502514	0	0
30133	Monocyte count device ID	0	0	0	41	0	0	2	1	0	0		9081	0	2	0	2	0	0	Identifier for device used to measure Monocyte count	2012-01-05	2016-02-23	478458	502514	0	0
30134	Monocyte count acquisition route	0	0	0	21	11	0	2	1	0	0		9081	2226	2	0	2	0	0	Route whereby data for Monocyte count was transferred from analyser device to UK Biobank core LIMS database.	2012-01-05	2016-02-22	478458	502514	0	0
30140	Neutrophill count	0	0	0	31	0	0	0	1	0	0	10^9 cells/Litre	100081	0	2	0	2	0	0	Result of "Neutrophils Number" assay, performed on blood sample, obtained from UK Biobank assessment centre visit. Neutrophils count is the proportion of ( neutrophils / 100 ) x white blood cell count.	2012-01-05	2016-03-22	478458	502514	0	0
30141	Neutrophill count freeze-thaw cycles	0	0	0	11	0	0	2	1	0	0		9081	0	2	0	0	0	0	Number of freeze-thaw cycles sample went through before "Neutrophils Number" assay was performed (blood sample obtained from UK Biobank assessment centre visit).	2012-01-05	2012-03-22	473986	473986	0	0
30142	Neutrophill count acquisition time	0	0	0	61	0	0	2	1	0	0		9081	0	2	0	2	0	0	Original collection time of sample used for "Neutrophils Number" assay (blood sample obtained from UK Biobank assessment centre visit).	2012-01-05	2016-02-23	478458	502514	0	0
30143	Neutrophill count device ID	0	0	0	41	0	0	2	1	0	0		9081	0	2	0	2	0	0	Identifier for device used to measure Neutrophill count	2012-01-05	2016-02-23	478458	502514	0	0
30144	Neutrophill count acquisition route	0	0	0	21	11	0	2	1	0	0		9081	2226	2	0	2	0	0	Route whereby data for Neutrophill count was transferred from analyser device to UK Biobank core LIMS database.	2012-01-05	2016-02-22	478458	502514	0	0
30150	Eosinophill count	0	0	0	31	0	0	0	1	0	0	10^9 cells/Litre	100081	0	2	0	2	0	0	Result of "Eosinophils Number" assay, performed on blood sample, obtained from UK Biobank assessment centre visit. Eosinophils count is the proportion of ( eosinophils / 100 ) x white blood cell count.	2012-01-05	2016-03-22	478458	502514	0	0
30151	Eosinophill count freeze-thaw cycles	0	0	0	11	0	0	2	1	0	0		9081	0	2	0	0	0	0	Number of freeze-thaw cycles sample went through before "Eosinophils Number" assay was performed (blood sample obtained from UK Biobank assessment centre visit).	2012-01-05	2012-03-22	473882	473882	0	0
30152	Eosinophill count acquisition time	0	0	0	61	0	0	2	1	0	0		9081	0	2	0	2	0	0	Original collection time of sample used for "Eosinophils Number" assay (blood sample obtained from UK Biobank assessment centre visit).	2012-01-05	2016-02-23	478458	502514	0	0
30153	Eosinophill count device ID	0	0	0	41	0	0	2	1	0	0		9081	0	2	0	2	0	0	Identifier for device used to measure Eosinophill count	2012-01-05	2016-02-23	478458	502514	0	0
30154	Eosinophill count acquisition route	0	0	0	21	11	0	2	1	0	0		9081	2226	2	0	2	0	0	Route whereby data for Eosinophill count was transferred from analyser device to UK Biobank core LIMS database.	2012-01-05	2016-02-22	478458	502514	0	0
30160	Basophill count	0	0	0	31	0	0	0	1	0	0	10^9 cells/Litre	100081	0	2	0	2	0	0	Result of "Basophils Number" assay, performed on blood sample, obtained from UK Biobank assessment centre visit. Basophils count is the proportion of ( basophils / 100 ) x white blood cell count.	2012-01-05	2016-03-22	478458	502514	0	0
30161	Basophill count freeze-thaw cycles	0	0	0	11	0	0	2	1	0	0		9081	0	2	0	0	0	0	Number of freeze-thaw cycles sample went through before "Basophils Number" assay was performed (blood sample obtained from UK Biobank assessment centre visit).	2012-01-05	2012-03-22	472928	472928	0	0
30162	Basophill count acquisition time	0	0	0	61	0	0	2	1	0	0		9081	0	2	0	2	0	0	Original collection time of sample used for "Basophils Number" assay (blood sample obtained from UK Biobank assessment centre visit).	2012-01-05	2016-02-23	478458	502514	0	0
30163	Basophill count device ID	0	0	0	41	0	0	2	1	0	0		9081	0	2	0	2	0	0	Identifier for device used to measure Basophill count	2012-01-05	2016-02-23	478458	502514	0	0
30164	Basophill count acquisition route	0	0	0	21	11	0	2	1	0	0		9081	2226	2	0	2	0	0	Route whereby data for Basophill count was transferred from analyser device to UK Biobank core LIMS database.	2012-01-05	2016-02-22	478458	502514	0	0
30170	Nucleated red blood cell count	0	0	0	31	0	0	0	1	0	0	10^9 cells/Litre	100081	0	2	0	2	0	0	Result of "Nucleated Red Blood Cells Number" assay, performed on blood sample, obtained from UK Biobank assessment centre visit. Nucleated Red Blood Cells count is calculated as: Nucleated Red Blood Cells (percentage) x white blood cell count .	2012-01-05	2016-03-22	478232	496824	0	0
30171	Nucleated red blood cell count freeze-thaw cycles	0	0	0	11	0	0	2	1	0	0		9081	0	2	0	0	0	0	Number of freeze-thaw cycles sample went through before "Nucleated Red Blood Cells Number" assay was performed (blood sample obtained from UK Biobank assessment centre visit).	2012-01-05	2012-03-22	472646	472646	0	0
30172	Nucleated red blood cell count acquisition time	0	0	0	61	0	0	2	1	0	0		9081	0	2	0	2	0	0	Original collection time of sample used for "Nucleated Red Blood Cells Number" assay (blood sample obtained from UK Biobank assessment centre visit).	2012-01-05	2016-02-23	478232	496824	0	0
30173	Nucleated red blood cell count device ID	0	0	0	41	0	0	2	1	0	0		9081	0	2	0	2	0	0	Identifier for device used to measure Nucleated red blood cell count	2012-01-05	2016-02-23	478232	496824	0	0
30174	Nucleated red blood cell count acquisition route	0	0	0	21	11	0	2	1	0	0		9081	2226	2	0	2	0	0	Route whereby data for Nucleated red blood cell count was transferred from analyser device to UK Biobank core LIMS database.	2012-01-05	2016-02-22	478232	496824	0	0
